DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
141313719,06/28/2014,06/27/2014,1800,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,,M,H,101,STREET,OLYMPIC                      BL,HEMLOCK                      ST,"(34.0313, -118.2432)",23082,703,1018,,9,76
141307234,02/28/2014,02/28/2014,1800,13,Newton,1362,997,TRAFFIC COLLISION,3101 3401 3701 3004 3602,55,M,H,101,STREET,47TH,WALL,"(34.0011, -118.2718)",22727,716,1342,7,13,
141306717,02/19/2014,02/19/2014,1800,13,Newton,1364,997,TRAFFIC COLLISION,3101 3401 3701 3004 3602 3025,30,M,H,101,STREET,VERNON                       AV,HOOPER                       AV,"(34.0039, -118.2521)",22727,719,982,7,13,51
141308677,03/26/2014,03/26/2014,1800,13,Newton,1331,997,TRAFFIC COLLISION,3101 3401 3701 3004 3029 3026,57,F,W,101,STREET,ADAMS                        BL,HILL                         ST,"(34.0258, -118.2708)",22724,700,660,7,13,6
141310018,04/19/2014,04/17/2014,1800,13,Newton,1391,997,TRAFFIC COLLISION,0605,21,F,H,101,STREET,BROADWAY,65TH                         ST,"(33.9807, -118.2783)",22352,787,993,7,13,46
141318912,09/27/2014,09/27/2014,1800,13,Newton,1313,997,TRAFFIC COLLISION,3101 3401 3701 3011 3030 3034,,M,W,101,STREET,WASHINGTON                   BL,SAN PEDRO                    ST,"(34.0277, -118.2574)",23082,702,815,7,13,76
141321826,11/13/2014,11/13/2014,1800,13,Newton,1303,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,35,M,A,101,STREET,CENTRAL                      AV,11TH                         ST,"(34.031, -118.2448)",23082,703,1018,,9,76
141321295,11/07/2014,11/06/2014,1800,13,Newton,1309,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,58,M,H,101,STREET,14TH                         ST,ALAMEDA                      AV,"(34.0254, -118.2384)",23082,533,1287,,9,76
141415732,06/11/2014,06/11/2014,1800,14,Pacific,1479,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,22,F,W,101,STREET,LA TIJERA                    AV,74TH                         ST,"(33.9706, -118.3794)",23676,925,1062,10,10,16
141404637,01/09/2014,01/09/2014,1800,14,Pacific,1467,997,TRAFFIC COLLISION,3004 3034 3037 3101 3401 3701 4014,32,M,H,101,STREET,HOWARD HUGHES,PARK                         TR,"(33.975, -118.3917)",23676,925,1062,10,10,16
141320420,10/22/2014,10/22/2014,1800,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,46,M,H,101,STREET,ALAMEDA                      ST,24TH                         ST,"(34.0149, -118.2397)",24353,533,1120,7,9,76
141322884,12/05/2014,12/05/2014,1800,13,Newton,1395,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,54,M,H,101,STREET,AVALON                       AV,67TH                         ST,"(33.9788, -118.2652)",22352,789,996,7,13,46
141320758,10/28/2014,10/26/2014,1800,13,Newton,1372,997,TRAFFIC COLLISION,3101 3401 3701 3011 3030,51,M,B,108,PARKING LOT,SAN PEDRO                    ST,55TH                         ST,"(33.9925, -118.2701)",22727,725,895,7,13,
141408489,02/23/2014,02/23/2014,1800,14,Pacific,1452,997,TRAFFIC COLLISION,3003 3029 3024 3035 3037 3101 3401 3701 4027,37,M,W,101,STREET,PACIFIC                      AV,ANCHORAGE                    ST,"(33.9792, -118.4652)",25074,915,952,10,10,30
141406726,02/07/2014,02/07/2014,1800,14,Pacific,1427,997,TRAFFIC COLLISION,3004 3030 3035 3037 3101 3401 3701 4014,20,M,H,101,STREET,SEPULVEDA                    BL,REGENT                       ST,"(34.0149, -118.4188)",23451,896,1239,9,6,74
141411355,04/10/2014,04/10/2014,1800,14,Pacific,1485,997,TRAFFIC COLLISION,3004 3030 3035 3037 3102 3401 3701 4014 1501,46,F,W,101,STREET,SEPULVEDA                    BL,LA TIJERA                    AV,"(33.9573, -118.3962)",23676,936,791,10,10,16
141323562,12/16/2014,12/16/2014,1800,13,Newton,1313,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,53,F,H,101,STREET,WASHINGTON                   BL,SAN PEDRO                    ST,"(34.0277, -118.2574)",23082,702,815,7,13,76
141408374,02/23/2014,02/23/2014,1800,14,Pacific,1494,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4014 0605,23,F,B,101,STREET,IMPERIAL                     HY,MAIN                         ST,"(33.9314, -118.416)",24683,2027,445,12,10,16
141324150,12/28/2014,12/28/2014,1800,13,Newton,1352,997,TRAFFIC COLLISION,3101 3401 3701 3008 3026,35,M,B,101,STREET,VERNON                       AV,SAN PEDRO                    PL,"(34.0039, -118.2717)",22727,716,673,7,13,
141413404,05/08/2014,05/08/2014,1800,14,Pacific,1409,997,TRAFFIC COLLISION,,26,M,W,101,STREET,EXPOSITION                   BL,BAGLEY                       AV,"(34.0285, -118.3971)",23451,885,1129,,6,74
141322843,12/04/2014,12/04/2014,1800,13,Newton,1365,997,TRAFFIC COLLISION,3101 3401 3701 3002 3009 3026 3034 3602,42,M,B,101,STREET,HOOPER                       AV,VERNON                       AV,"(34.0039, -118.2521)",22727,719,982,7,13,51
141411178,04/07/2014,04/07/2014,1800,14,Pacific,1438,997,TRAFFIC COLLISION,0605 3004 3030 3035 3037 3101 3401 3701 4014,27,F,W,101,STREET,3600    OVERLAND                     AV,,"(34.0229, -118.4102)",23451,897,845,9,6,27
141324051,12/25/2014,12/25/2014,1800,13,Newton,1361,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,52,F,H,101,STREET,300 W  45TH                         ST,,"(34.0029, -118.2783)",23668,737,655,7,13,
141408898,03/07/2014,03/07/2014,1800,14,Pacific,1407,997,TRAFFIC COLLISION,3004 3029 3026 3035 3037 3101 3401 3701 4027,20,M,H,101,STREET,REGENT                       ST,CLARINGTON                   AV,"(34.0248, -118.4021)",23451,883,981,9,6,74
141404399,01/07/2014,01/06/2014,1800,14,Pacific,1483,997,TRAFFIC COLLISION,3006 3030 3035 3037 3101 3401 3701 4027,28,F,W,101,STREET,91ST                         ST,PASEO DEL REY,"(33.9567, -118.4326)",25075,930,1144,10,10,16
141411218,04/09/2014,04/08/2014,1800,14,Pacific,1497,997,TRAFFIC COLLISION,3004 3030 3035 3037 3101 3401 3701 4027,24,M,H,101,STREET,AVIATION                     BL,CENTURY                      BL,"(33.9455, -118.3785)",23676,,445,10,10,16
141413391,04/30/2014,04/30/2014,1800,14,Pacific,1456,997,TRAFFIC COLLISION,3008 3029 3026 3035 3037 3101 3401 3701 4014,,X,X,101,STREET,LOUISE                       AV,CENTINELA                    AV,"(33.9948, -118.4257)",24031,918,1137,10,10,85
141414922,05/31/2014,04/30/2014,1800,14,Pacific,1443,997,TRAFFIC COLLISION,3008 3025 3035 3037 3101 3401 3701 4014,23,M,A,101,STREET,VENEZIA,ZENO,"(33.9894, -118.4592)",25073,912,1395,10,10,30
141322327,11/23/2014,11/22/2014,1800,13,Newton,1395,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,35,F,H,101,STREET,E  FLORENCE                     AV,SAN PEDRO                    ST,"(33.9747, -118.2695)",22352,790,998,7,13,46
141320527,10/24/2014,10/24/2014,1800,13,Newton,1347,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,27,M,H,101,STREET,41ST                         ST,ALAMEDA                      AV,"(34.008, -118.2395)",24353,1569,1120,,,
141410664,04/01/2014,04/01/2014,1800,14,Pacific,1401,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,27,F,W,101,STREET,CENTINELA,OCEAN PARK,"(34.0227, -118.4485)",24029,890,347,9,10,27
141323350,12/13/2014,12/13/2014,1800,13,Newton,1372,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,24,F,H,101,STREET,MAIN                         ST,53RD                         ST,"(33.9943, -118.2739)",22727,725,895,7,13,
141412574,04/27/2014,04/27/2014,1800,14,Pacific,1489,997,TRAFFIC COLLISION,3006 3030 3035 3037 3101 3401 3701 4027,50,M,B,101,STREET,98TH                         ST,LA CIENEGA                   BL,"(33.9469, -118.3703)",23676,935,445,12,10,16
141320964,11/01/2014,10/31/2014,1800,13,Newton,1363,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,27,F,H,101,STREET,47TH                         ST,MCKINLEY                     AV,"(34.0008, -118.2608)",22727,717,563,7,13,
141409534,03/17/2014,03/14/2014,1800,14,Pacific,1436,997,TRAFFIC COLLISION,3006 3030 3035 3037 3101 3401 3701 4027,30,M,O,101,STREET,VENICE,SAWTELLE,"(34.0115, -118.4198)",24031,898,859,10,10,27
141420662,08/11/2014,08/07/2014,1800,14,Pacific,1437,997,TRAFFIC COLLISION,,23,F,W,101,STREET,MILITARY                     AV,VENICE                       BL,"(34.0148, -118.414)",23451,896,1239,,6,74
141417227,07/01/2014,07/01/2014,1800,14,Pacific,1425,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4014,,M,O,101,STREET,NATIONAL                     BL,SAWTELLE                     BL,"(34.0263, -118.4314)",24029,890,839,9,10,27
141426175,10/07/2014,10/07/2014,1800,14,Pacific,1494,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4014,,X,X,101,STREET,SEPULVEDA                    BL,IMPERIAL                     HY,"(33.9309, -118.3961)",24683,2340,445,10,10,16
141431097,12/23/2014,12/22/2014,1800,14,Pacific,1469,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4014,33,F,B,101,STREET,CENTINELA,ALVERN,"(33.9771, -118.3768)",23676,2149,,,,
141430232,12/08/2014,12/08/2014,1800,14,Pacific,1428,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4008,44,F,B,101,STREET,OVERLAND                     AV,NATIONAL                     PL,"(34.029, -118.4149)",23451,894,840,9,6,27
141424226,09/25/2014,09/25/2014,1800,14,Pacific,1438,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,54,F,B,101,STREET,VENICE                       BL,MIDVALE                      AV,"(34.0166, -118.4109)",23451,897,846,,6,74
141428936,11/18/2014,11/14/2014,1800,14,Pacific,1455,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,,M,W,101,STREET,12600    BRADDOCK                     DR,,"(33.987, -118.4231)",24031,920,441,10,10,85
141429535,11/26/2014,11/26/2014,1800,14,Pacific,1427,997,TRAFFIC COLLISION,4014 3003 3026 3035 3036 3101 3401 3701,,X,X,101,STREET,PALMS                        BL,SEPULVEDA                    BL,"(34.0193, -118.4222)",23451,895,841,9,6,27
141418631,07/17/2014,07/17/2014,1800,14,Pacific,1473,997,TRAFFIC COLLISION,,,X,X,101,STREET,MANCHESTER                   AV,LINCOLN                      BL,"(33.9598, -118.4193)",23676,929,1143,10,10,16
141417934,07/10/2014,07/10/2014,1800,14,Pacific,1409,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,24,F,H,101,STREET,VENICE                       BL,BAGLEY                       AV,"(34.0254, -118.395)",24679,885,837,,6,74
141418225,07/14/2014,07/14/2014,1800,14,Pacific,1473,997,TRAFFIC COLLISION,,36,M,H,101,STREET,MANCHESTER                   AV,LINCOLN                      BL,"(33.9598, -118.4193)",23676,929,1143,10,10,16
141430252,12/09/2014,12/09/2014,1800,14,Pacific,1476,997,TRAFFIC COLLISION,3004 3026 3029 3035 3036 3101 3401 3701 4027,86,M,W,101,STREET,MANCHESTER                   AV,EMERSON                      AV,"(33.9598, -118.4044)",23676,927,791,10,10,16
141430197,12/08/2014,12/06/2014,1800,14,Pacific,1474,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,,M,W,101,STREET,LINCOLN,MANCHESTER,"(33.9598, -118.4193)",23676,929,1143,10,10,16
141423472,09/15/2014,09/14/2014,1800,14,Pacific,1473,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,48,M,W,101,STREET,MANCHESTER                   AV,RAYFORD                      DR,"(33.9598, -118.4224)",23676,929,1142,10,10,16
141423367,09/14/2014,08/29/2014,1800,14,Pacific,1465,997,TRAFFIC COLLISION,,32,F,O,101,STREET,CENTER,SEPULVEDA,"(33.9782, -118.3941)",23676,932,1148,10,10,16
141421937,08/26/2014,08/25/2014,1800,14,Pacific,1475,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4014,21,M,W,101,STREET,W  MANCHESTER                   AV,S  GEORGETOWN                   AV,"(33.9598, -118.4136)",23676,927,791,12,10,16
141418285,07/14/2014,07/14/2014,1800,14,Pacific,1424,997,TRAFFIC COLLISION,3008 3026 3035 3036 3101 3401 3701 4014,,,,101,STREET,PALMS                        BL,CENTINELA                    AV,"(34.0106, -118.4388)",24031,892,861,10,10,27
141417229,07/02/2014,06/30/2014,1800,14,Pacific,1441,997,TRAFFIC COLLISION,3030 3036 3028 3035 3037 3101 3401 3701 4027,28,M,O,101,STREET,OCEAN                        AV,WASHINGTON                   BL,"(33.9826, -118.4611)",25074,913,120,10,10,30
141419746,07/31/2014,07/31/2014,1800,14,Pacific,1412,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4014,28,M,W,101,STREET,PACIFIC                      AV,NAVY                         CT,"(33.9965, -118.4792)",25073,908,734,10,10,30
141431497,12/30/2014,12/30/2014,1800,14,Pacific,1413,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3102 3401 3701 4014,,X,X,101,STREET,ROSE,LINCOLN                      BL,"(34.0014, -118.4679)",25073,905,852,10,10,30
141512626,06/16/2014,06/16/2014,1800,15,N Hollywood,1591,997,TRAFFIC COLLISION,3004 3036 3025 3101 3401 3701 4026,46,M,A,101,STREET,VENTURA                      BL,FAIRWAY                      AV,"(34.1447, -118.4097)",8492,352,1236,6,5,84
141513584,07/05/2014,07/05/2014,1800,15,N Hollywood,1532,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 3401 3701 4026,38,M,O,101,STREET,OXNARD                       ST,LAURELGROVE                  AV,"(34.1794, -118.4008)",8889,188,564,,5,70
141506502,02/18/2014,02/18/2014,1800,15,N Hollywood,1545,997,TRAFFIC COLLISION,3006 3030 3037 3101 3401 3701 4026,32,M,H,101,STREET,AGNES,MAGNOLIA,"(34.1649, -118.3953)",8890,206,1331,17,5,39
141505056,01/20/2014,01/17/2014,1800,15,N Hollywood,1548,997,TRAFFIC COLLISION,3006 3037 3034 3101 3401 3701 4026 3028,99,M,H,101,STREET,MCCORMICK                    ST,BLAKESLEE                    AV,"(34.166, -118.3724)",8488,209,279,,5,13
141512995,06/23/2014,06/23/2014,1800,15,N Hollywood,1591,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 3401 3701 4026,24,F,H,101,STREET,LAUREL CANYON                BL,VENTURA                      BL,"(34.1436, -118.3953)",8492,352,710,6,5,84
141516017,08/22/2014,08/20/2014,1800,15,N Hollywood,1567,997,TRAFFIC COLLISION,0605 3006 3030 3028 3101 4015,26,M,B,101,STREET,10700    MOORPARK                     ST,,"(34.1504, -118.3636)",8489,342,703,,7,5
141506683,02/22/2014,02/21/2014,1800,15,N Hollywood,1521,997,TRAFFIC COLLISION,3003 3037 3026 3101 3401 3701 4026,58,F,H,101,STREET,FULTON                       AV,HART                         ST,"(34.1976, -118.4225)",8888,181,286,,5,71
141511779,05/31/2014,05/30/2014,1800,15,N Hollywood,1523,997,TRAFFIC COLLISION,3006 3028 3030 3101 3401 3701 4015,67,F,X,101,STREET,VICTORY                      BL,GOODLAND                     AV,"(34.1869, -118.4117)",8889,187,392,,5,70
141506743,02/22/2014,02/05/2014,1800,15,N Hollywood,1591,997,TRAFFIC COLLISION,3006 3036 3028 3101 3401 3701 4009,57,F,X,101,STREET,VALLEYCREST                  RD,FRYMAN                       RD,"(34.1245, -118.3898)",8492,352,711,46,5,84
141511484,05/25/2014,05/25/2014,1800,15,N Hollywood,1555,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 3401 3701 4026,53,M,B,101,STREET,VINELAND,CAMARILLO,"(34.1577, -118.3703)",8489,211,1231,,5,13
141511482,05/24/2014,05/24/2014,1800,15,N Hollywood,1583,997,TRAFFIC COLLISION,1501 3006 3037 3028 3030 3101 3401 3701 4015,25,M,O,101,STREET,VENTURA,LAUREL CANYON                BL,"(34.1451, -118.3958)",8492,347,390,6,5,84
141514369,07/22/2014,07/22/2014,1800,15,N Hollywood,1509,997,TRAFFIC COLLISION,3006 3030 3037 3028 3101 3701 4026,37,F,O,108,PARKING LOT,SHERMAN                      WY,VINELAND,"(34.2012, -118.3703)",20150,171,1298,,5,21
141511792,05/31/2014,05/30/2014,1800,15,N Hollywood,1514,997,TRAFFIC COLLISION,3004 3036 3030 3101 3401 3701 4015,26,M,W,101,STREET,LAUREL CANYON,VANOWEN,"(34.194, -118.3965)",8888,175,495,,5,14
141512785,06/20/2014,06/19/2014,1800,15,N Hollywood,1524,997,TRAFFIC COLLISION,3004 3036 3030 3025 3101 3401 3701 4026,61,F,W,101,STREET,VICTORY                      BL,TUJUNGA                      AV,"(34.1867, -118.379)",8889,196,1076,,5,13
141511211,05/18/2014,05/18/2014,1800,15,N Hollywood,1512,997,TRAFFIC COLLISION,3004 3028 3030 3101 3401 3701 4015,22,M,O,101,STREET,BASSETT,COLDWATER CA,"(34.1973, -118.4116)",8888,179,493,,5,71
141516072,08/24/2014,08/24/2014,1800,15,N Hollywood,1581,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 3401 3701 4026,48,M,W,101,STREET,LAUREL CANYON                BL,N  VENTURA                      FY,"(34.1545, -118.3965)",8890,345,1336,,5,39
141506418,02/16/2014,02/12/2014,1800,15,N Hollywood,1595,997,TRAFFIC COLLISION,3006 3037 3028 3030 3101 3401 3701 4026,30,F,W,101,STREET,VENTURA                      BL,CARPENTER                    ST,"(34.1427, -118.3908)",8492,347,1353,6,5,84
141509652,04/20/2014,04/19/2014,1800,15,N Hollywood,1512,997,TRAFFIC COLLISION,3004 3028 3030 3101 3401 3701 4015 0605,42,F,W,108,PARKING LOT,SHERMAN                      WY,BELLAIRE                     AV,"(34.2012, -118.4094)",8888,180,1503,,5,71
141513965,07/15/2014,07/11/2014,1800,15,N Hollywood,1548,997,TRAFFIC COLLISION,0605 4015 3006 3028 3030 3035 3037 3101 3401 3701,,,,101,STREET,VINELAND                     AV,WEDDINGTON,"(34.167, -118.3703)",8488,209,410,,5,13
141509107,04/09/2014,04/09/2014,1800,15,N Hollywood,1549,997,TRAFFIC COLLISION,3004 3037 3026 3101 3401 3701 4026,49,F,W,101,STREET,LANKERSHIM                   BL,CUMPSTON                     ST,"(34.17, -118.3777)",8488,208,813,,5,13
141607252,04/01/2014,04/01/2014,1800,16,Foothill,1653,997,TRAFFIC COLLISION,0605 3006 3030 3037 3028 3101 3401 4016,30,M,H,101,STREET,KAGEL CANYON,EL DORADO,"(34.2559, -118.4143)",18907,34,255,,1,11
141506936,02/28/2014,02/27/2014,1800,15,N Hollywood,1591,997,TRAFFIC COLLISION,3004 3037 3028 3101 3401 3701 4026 3034,44,M,W,101,STREET,VENTURA                      BL,LAURELGROVE                  AV,"(34.1431, -118.4008)",8492,352,710,6,5,84
141517942,09/27/2014,09/26/2014,1800,15,N Hollywood,1523,997,TRAFFIC COLLISION,3004 3037 3030 3026 3101 3401 3701 4015 0605,36,F,W,101,STREET,VICTORY                      BL,COLDWATER CA                 AV,"(34.1849, -118.4095)",8889,187,503,,5,70
141606434,03/10/2014,03/10/2014,1800,16,Foothill,1623,997,TRAFFIC COLLISION,3003 3029 3026 3104 3401 3701 4016,,M,H,101,STREET,BRADLEY                      ST,VAN NUYS                     BL,"(34.2689, -118.4182)",18907,31,1376,,1,11
141521401,12/03/2014,12/02/2014,1800,15,N Hollywood,1538,997,TRAFFIC COLLISION,3004 3037 3026 3101 3401 3701 4015,30,M,W,101,STREET,BURBANK                      BL,BAKMAN                       AV,"(34.1722, -118.3778)",8488,198,280,,5,13
141606920,03/25/2014,03/24/2014,1800,16,Foothill,1663,997,TRAFFIC COLLISION,3037 3029 3025 3101 3401 3701 4026 3016,,M,H,101,STREET,LANARK                       ST,DE GARMO                     AV,"(34.2175, -118.3561)",19335,167,1374,,5,21
141609598,06/05/2014,06/05/2014,1800,16,Foothill,1623,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 3401 3701 4026,50,M,H,101,STREET,PAXTON                       ST,TELFAIR                      AV,"(34.2696, -118.4319)",18907,25,379,,1,11
141518459,10/07/2014,10/07/2014,1800,15,N Hollywood,1545,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4026,27,F,W,101,STREET,LAUREL CANYON                BL,HARTSOOK                     ST,"(34.164, -118.3965)",8890,191,1332,17,5,39
141517767,09/24/2014,09/24/2014,1800,15,N Hollywood,1505,997,TRAFFIC COLLISION,3004 3030 3025 3101 3401 3701 4015,46,M,W,101,STREET,SHERMAN,LEMP,"(34.2012, -118.3845)",8888,169,478,,5,14
141517954,09/27/2014,09/22/2014,1800,15,N Hollywood,1525,997,TRAFFIC COLLISION,3008 3037 3026 3101 3401 3701 4026,28,M,H,101,STREET,VICTORY,GENTRY,"(34.1867, -118.3932)",8889,189,489,,5,13
141522456,12/23/2014,12/23/2014,1800,15,N Hollywood,1591,997,TRAFFIC COLLISION,3037 3028 3030 3101 3401 3701 4026 3006,65,M,W,101,STREET,VENTURA                      BL,VANTAGE                      AV,"(34.1434, -118.3975)",8492,352,710,6,5,84
141516272,08/28/2014,08/27/2014,1800,15,N Hollywood,1527,997,TRAFFIC COLLISION,0605 3030 3028 3101 3401 4015 3006 3037 3701,43,M,H,108,PARKING LOT,VICTORY                      BL,TUJUNGA                      AV,"(34.1867, -118.379)",8889,196,1076,,5,13
141518699,10/11/2014,10/09/2014,1800,15,N Hollywood,1514,997,TRAFFIC COLLISION,0605 3004 3037 3032 3028 3030 3101 3401 3701 4015,37,F,H,101,STREET,LAUREL CANYON                BL,VANOWEN,"(34.194, -118.3965)",8888,175,495,,5,14
